1457748709;40.1
1457748711;40.1
1457748713;40.1
1457748715;40.1
1457748717;40.1
1457748719;39.5
1457748721;39.5
1457748723;40.1
1457748725;40.1
1457748727;40.1
1457748729;40.1
1457748731;40.1
1457748733;40.1
1457748735;40.1
1457748738;40.1
1457748740;40.1
1457748742;40.1
1457748744;40.1
1457748746;40.1
1457748748;40.1
1457748750;40.1
1457748752;40.1
1457748754;40.1
1457748756;40.1
1457748758;40.1
1457748760;40.6
1457748762;41.2
1457748764;40.1
1457748766;40.1
1457748768;40.1
1457748770;40.6
1457748772;40.1
1457748774;40.1
1457748776;40.6
1457748778;40.6
1457748780;40.1
1457748782;40.1
1457748784;40.6
1457748786;40.1
1457748789;40.6
1457748791;40.1
1457748793;40.1
1457748795;40.6
1457748797;40.6
1457748799;40.1
1457748801;40.1
1457748803;40.1
1457748805;40.1
1457748807;40.1
1457748809;40.1
1457748811;40.1
1457748813;40.1
1457748815;40.1
1457748817;40.1
1457748819;40.6
1457748821;40.6
1457748823;40.1
1457748825;40.1
1457748827;40.6
1457748829;40.1
1457748831;41.2
1457748833;40.6
1457748835;40.1
1457748837;40.1
1457748839;41.2
1457748841;41.2
1457748844;40.1
1457748846;40.1
1457748848;40.1
1457748850;40.1
1457748852;39.5
1457748854;39.5
1457748856;40.1
1457748858;40.1
1457748860;40.6
1457748862;40.1
1457748864;40.1
1457748866;40.1
1457748868;40.1
1457748870;41.2
1457748872;40.1
1457748874;41.2
1457748876;40.6
1457748878;41.2
1457748880;40.1
1457748882;40.1
1457748884;40.1
1457748886;41.7
1457748888;41.2
1457748890;41.2
1457748892;40.6
1457748895;40.1
1457748897;40.6
1457748899;41.2
1457748901;42.2
1457748903;41.2
1457748905;41.2
1457748907;41.2
1457748909;42.2
1457748911;40.6
1457748913;40.6
1457748915;42.2
1457748917;41.2
1457748919;41.2
1457748921;42.2
1457748923;40.6
1457748925;42.2
1457748927;41.2
1457748929;41.2
1457748931;42.2
1457748933;41.2
1457748935;40.6
1457748937;40.1
1457748939;42.2
1457748941;42.8
1457748943;43.3
1457748945;42.2
1457748947;42.8
1457748949;42.2
1457748951;41.7
1457748954;41.2
1457748956;40.6
1457748958;41.2
1457748960;41.2
1457748962;41.2
1457748964;41.2
1457748966;42.8
1457748968;41.7
1457748970;41.2
1457748972;41.2
1457748974;42.2
1457748976;41.2
1457748978;42.2
1457748980;41.2
1457748982;41.2
1457748984;40.1
1457748986;42.2
1457748988;41.2
1457748990;42.8
1457748992;42.2
1457748994;41.7
1457748996;41.7
1457748998;41.7
1457749000;43.3
1457749002;41.7
1457749004;42.8
1457749006;43.3
1457749009;42.2
1457749011;42.2
1457749013;42.2
1457749015;41.2
1457749017;42.2
1457749019;42.2
1457749021;42.2
1457749023;42.2
1457749025;42.8
1457749027;42.2
1457749029;42.2
1457749031;43.3
1457749033;42.8
1457749035;42.2
1457749037;42.2
1457749039;41.7
1457749041;42.2
1457749043;41.2
1457749045;42.2
1457749047;41.2
1457749049;41.2
1457749051;41.2
1457749053;42.2
1457749055;41.2
1457749057;41.7
1457749059;41.2
1457749062;41.2
1457749064;41.2
1457749066;40.6
1457749068;41.2
1457749070;40.6
1457749072;41.2
1457749074;40.6
1457749076;42.2
1457749078;41.7
1457749080;41.2
1457749082;42.2
1457749084;43.3
1457749086;43.3
1457749088;43.3
1457749090;43.3
1457749092;42.8
1457749094;41.7
1457749096;41.2
1457749098;42.2
1457749100;43.3
1457749102;43.3
1457749104;42.2
1457749106;41.2
1457749108;42.8
1457749110;43.3
1457749112;42.2
1457749114;40.6
1457749116;42.8
1457749118;43.9
1457749120;43.9
1457749122;42.8
1457749125;42.2
1457749127;43.3
1457749129;44.4
1457749131;43.3
1457749133;42.2
1457749135;43.3
1457749137;44.4
1457749139;42.8
1457749141;42.8
1457749143;43.3
1457749145;43.9
1457749147;44.4
1457749149;45.5
1457749151;44.9
1457749153;44.9
1457749155;45.5
1457749157;43.3
1457749159;43.9
1457749161;44.4
1457749163;43.3
1457749165;42.8
1457749167;42.8
1457749169;42.2
1457749171;44.4
1457749173;44.9
1457749175;43.3
1457749177;43.3
1457749179;43.9
1457749181;44.4
1457749183;45.5
1457749185;44.9
1457749187;44.4
1457749190;43.3
1457749192;44.4
1457749194;44.4
1457749196;44.9
1457749198;45.5
1457749200;44.9
1457749202;44.4
1457749204;45.5
1457749206;46.0
1457749208;45.5
1457749210;45.5
1457749212;44.9
1457749214;43.3
1457749216;44.4
1457749218;44.4
1457749220;44.9
1457749222;44.9
1457749224;45.5
1457749226;44.4
1457749228;43.9
1457749230;44.4
1457749232;43.9
1457749234;42.8
1457749236;43.3
1457749238;43.9
1457749240;41.7
1457749242;41.7
1457749244;42.2
1457749246;43.3
1457749248;44.4
1457749250;43.9
1457749252;44.4
1457749255;44.4
1457749257;43.3
1457749259;43.3
1457749261;44.4
1457749263;44.4
1457749265;44.4
1457749267;44.4
1457749269;44.9
1457749271;44.4
1457749273;44.9
1457749275;44.9
1457749277;45.5
1457749279;45.5
1457749281;45.5
1457749283;44.9
1457749285;44.9
1457749287;43.3
1457749289;43.3
1457749291;43.3
1457749293;42.2
1457749295;43.3
1457749297;44.4
1457749299;44.9
1457749301;45.5
1457749303;43.3
1457749305;42.8
1457749307;44.4
1457749309;43.3
1457749311;42.2
1457749313;43.3
1457749315;44.4
1457749317;44.4
1457749319;44.4
1457749321;44.9
1457749324;44.9
1457749326;45.5
1457749328;44.9
1457749330;45.5
1457749332;44.9
1457749334;45.5
1457749336;45.5
1457749338;45.5
1457749340;44.4
1457749342;42.8
1457749344;43.9
1457749346;44.4
1457749348;43.3
1457749350;43.3
1457749352;44.4
1457749354;44.4
1457749356;44.9
1457749358;45.5
1457749360;44.9
1457749362;44.9
1457749364;44.9
1457749366;44.9
1457749368;44.9
1457749370;45.5
1457749372;44.9
1457749374;45.5
1457749376;45.5
1457749378;45.5
1457749380;44.9
1457749382;44.4
1457749384;43.3
1457749386;44.4
1457749388;44.4
1457749390;43.9
1457749392;43.3
1457749395;44.4
1457749397;44.9
1457749399;44.9
1457749401;44.9
1457749403;45.5
1457749405;45.5
1457749407;44.4
1457749409;43.3
1457749411;44.9
1457749413;45.5
1457749415;43.3
1457749417;44.4
1457749419;44.9
1457749421;45.5
1457749423;45.5
1457749425;45.5
1457749427;46.5
1457749429;46.5
1457749431;46.5
1457749433;46.0
1457749435;46.5
1457749437;46.5
1457749439;46.5
1457749441;46.5
1457749443;46.5
1457749445;46.5
1457749447;46.5
1457749449;46.5
1457749451;44.9
1457749453;44.4
1457749455;45.5
1457749457;46.0
1457749459;46.5
1457749461;46.5
1457749463;46.5
1457749466;46.5
1457749468;44.4
1457749470;44.4
1457749472;43.9
1457749474;43.3
1457749476;45.5
1457749478;45.5
1457749480;46.0
1457749482;45.5
1457749484;45.5
1457749486;44.9
1457749488;44.4
1457749490;45.5
1457749492;45.5
1457749494;46.0
1457749496;46.0
1457749498;46.5
1457749500;46.5
1457749502;46.5
1457749504;46.5
1457749506;47.1
1457749508;45.5
1457749510;45.5
1457749512;45.5
1457749514;46.5
1457749516;47.1
1457749518;45.5
1457749520;44.4
1457749522;45.5
1457749524;45.5
1457749526;45.5
1457749529;44.4
1457749531;44.9
1457749533;46.5
1457749535;46.5
1457749537;46.5
1457749539;46.5
1457749541;47.1
1457749543;47.1
1457749545;46.5
1457749547;46.5
1457749549;45.5
1457749551;44.4
1457749553;45.5
1457749555;46.0
1457749557;46.0
1457749559;46.0
1457749561;46.5
1457749563;46.5
1457749565;46.5
1457749567;46.5
1457749569;46.5
1457749571;47.1
1457749573;46.5
1457749575;45.5
1457749577;46.5
1457749579;46.5
1457749581;47.1
1457749583;46.5
1457749585;46.5
1457749587;45.5
1457749589;44.4
1457749591;46.0
1457749593;46.5
1457749595;46.5
1457749597;46.5
1457749600;46.5
1457749602;47.1
1457749604;47.1
1457749606;47.1
1457749608;47.6
1457749610;46.5
1457749612;46.5
1457749614;47.6
1457749616;47.1
1457749618;47.1
1457749620;47.6
1457749622;47.6
1457749624;47.6
1457749626;47.6
1457749628;47.1
1457749630;47.6
1457749632;47.1
1457749634;47.6
1457749636;47.6
1457749638;47.6
1457749640;47.1
1457749642;47.6
1457749644;47.6
1457749646;47.1
1457749648;45.5
1457749650;46.5
1457749652;46.5
1457749654;47.1
1457749656;47.6
1457749658;45.5
1457749660;44.9
1457749662;46.5
1457749664;47.1
1457749666;44.9
1457749668;44.9
1457749671;44.9
1457749673;44.4
1457749675;46.0
1457749677;47.1
1457749679;47.1
1457749681;46.5
1457749683;47.1
1457749685;47.6
1457749687;47.1
1457749689;47.6
1457749691;46.5
1457749693;46.5
1457749695;47.1
1457749697;47.6
1457749699;47.6
1457749701;47.6
1457749703;47.1
1457749705;47.1
1457749707;45.5
1457749709;44.9
1457749711;46.0
1457749713;46.5
1457749715;46.5
1457749717;47.1
1457749719;47.1
1457749721;47.6
1457749723;47.1
1457749725;47.1
1457749727;47.1
1457749729;47.1
1457749731;47.1
1457749733;46.5
1457749735;47.1
1457749737;46.5
1457749739;47.1
1457749741;47.1
1457749744;47.6
1457749746;47.6
1457749748;47.6
1457749750;47.1
1457749752;47.1
1457749754;47.1
1457749756;47.1
1457749758;46.5
1457749760;47.1
1457749762;46.5
1457749764;47.6
1457749766;46.0
1457749768;43.9
1457749770;43.3
1457749772;44.4
1457749774;44.9
1457749776;45.5
1457749778;45.5
1457749780;44.4
1457749782;42.8
1457749784;44.4
1457749786;43.3
1457749788;43.3
1457749790;44.4
1457749792;44.4
1457749794;44.4
1457749796;44.9
1457749798;45.5
1457749800;44.9
1457749802;45.5
1457749804;44.9
1457749806;44.9
1457749808;44.9
1457749810;44.9
1457749813;44.9
1457749815;45.5
1457749817;45.5
1457749819;44.9
1457749821;44.9
1457749823;45.5
1457749825;45.5
1457749827;44.4
1457749829;43.3
1457749831;44.4
1457749833;44.4
1457749835;44.4
1457749837;44.4
1457749839;44.9
1457749841;45.5
1457749843;45.5
1457749845;44.9
1457749847;44.9
1457749849;44.4
1457749851;43.3
1457749853;43.3
1457749855;44.4
1457749857;44.4
1457749859;44.4
1457749861;44.4
1457749864;44.4
1457749866;44.4
1457749868;44.4
1457749870;44.9
1457749872;44.4
1457749874;44.4
1457749876;44.4
1457749878;44.4
1457749880;43.3
1457749882;43.3
1457749884;44.4
1457749886;44.4
1457749888;42.8
1457749890;42.8
1457749892;43.3
1457749894;43.3
1457749896;44.4
1457749898;44.4
1457749900;44.4
1457749902;44.4
1457749904;44.4
1457749906;44.4
1457749909;44.4
1457749911;44.9
1457749913;45.5
1457749915;45.5
1457749917;44.9
1457749919;45.5
1457749921;44.4
1457749923;42.8
1457749925;44.4
1457749927;43.3
1457749929;42.2
1457749931;42.8
1457749933;43.3
1457749935;43.3
1457749937;43.3
1457749939;43.3
1457749941;43.3
1457749943;44.4
1457749945;44.4
1457749947;43.3
1457749949;43.3
1457749951;42.2
1457749953;43.3
1457749956;43.3
1457749958;43.9
1457749960;44.4
1457749962;45.5
1457749964;45.5
1457749966;44.9
1457749968;45.5
1457749970;44.9
1457749972;45.5
1457749974;45.5
1457749976;44.9
1457749978;45.5
1457749980;44.9
1457749982;45.5
1457749984;45.5
1457749986;45.5
1457749988;45.5
1457749990;45.5
1457749992;46.0
1457749994;45.5
1457749996;45.5
1457749998;45.5
1457750000;45.5
1457750002;45.5
1457750004;45.5
1457750006;44.4
1457750009;43.3
1457750011;43.9
1457750013;44.4
1457750015;44.4
1457750017;44.4
1457750019;44.4
1457750021;44.4
1457750023;44.4
1457750025;44.4
1457750027;44.4
1457750029;44.9
1457750031;44.4
1457750033;44.4
1457750035;44.4
1457750037;44.4
1457750039;45.5
1457750041;44.9
1457750043;44.9
1457750045;44.4
1457750047;44.9
1457750049;44.9
1457750051;44.9
1457750053;45.5
1457750055;45.5
1457750057;45.5
1457750059;45.5
1457750061;45.5
1457750063;45.5
1457750066;44.9
1457750068;44.9
1457750070;45.5
1457750072;45.5
1457750074;45.5
1457750076;44.9
1457750078;44.9
1457750080;45.5
1457750082;45.5
1457750084;44.9
1457750086;44.9
1457750088;45.5
1457750090;44.9
1457750092;44.9
1457750094;45.5
1457750096;45.5
1457750098;45.5
1457750100;45.5
1457750102;45.5
1457750104;45.5
1457750106;45.5
1457750108;45.5
1457750110;45.5
1457750112;45.5
1457750114;45.5
1457750116;45.5
1457750119;45.5
1457750121;46.0
1457750123;45.5
1457750125;46.0
1457750127;45.5
1457750129;46.0
1457750131;46.0
1457750133;46.5
1457750135;46.0
1457750137;44.9
1457750139;44.4
1457750141;45.5
1457750143;45.5
1457750145;45.5
1457750147;45.5
1457750149;44.4
1457750151;44.4
1457750153;44.9
1457750155;44.4
1457750157;44.9
1457750159;45.5
1457750161;45.5
1457750163;45.5
1457750165;44.9
1457750167;46.0
1457750169;45.5
1457750172;44.9
1457750174;43.3
1457750176;43.9
1457750178;44.4
1457750180;44.4
1457750182;44.4
1457750184;44.4
1457750186;44.9
1457750188;43.3
1457750190;43.3
1457750192;44.4
1457750194;44.4
1457750196;44.4
1457750198;44.4
1457750200;44.4
1457750202;44.9
1457750204;44.4
1457750206;44.4
1457750208;44.9
1457750210;44.9
1457750212;44.4
1457750214;44.4
1457750216;44.9
1457750218;44.9
1457750220;44.4
1457750223;44.4
1457750225;44.4
1457750227;44.4
1457750229;44.4
1457750231;44.4
1457750233;44.9
1457750235;44.9
1457750237;44.9
1457750239;44.9
1457750241;44.4
1457750243;44.9
1457750245;45.5
1457750247;45.5
1457750249;44.9
1457750251;44.9
1457750253;44.4
1457750255;44.9
1457750257;45.5
1457750259;45.5
1457750261;45.5
1457750263;45.5
1457750265;46.0
1457750267;45.5
1457750269;45.5
1457750271;46.0
1457750273;45.5
1457750275;45.5
1457750278;44.4
1457750280;42.2
1457750282;44.4
1457750284;43.3
1457750286;44.4
1457750288;43.3
1457750290;44.4
1457750292;43.3
1457750294;44.4
1457750296;43.3
1457750298;44.4
1457750300;43.9
1457750302;44.9
1457750304;43.3
1457750306;43.3
1457750308;43.3
1457750310;45.5
1457750312;46.5
1457750314;47.6
1457750316;48.2
1457750318;48.2
1457750320;45.5
1457750322;47.1
1457750324;47.6
1457750326;48.7
1457750328;46.5
1457750331;46.5
1457750333;47.6
1457750335;48.7
1457750337;48.2
1457750339;48.7
1457750341;47.6
1457750343;47.1
1457750345;46.5
1457750347;46.5
1457750349;47.6
1457750351;48.7
1457750353;48.7
1457750355;49.2
1457750357;48.7
1457750359;49.2
1457750361;49.8
1457750363;49.8
1457750365;49.8
1457750367;48.2
1457750369;47.6
1457750371;48.7
1457750373;47.6
1457750375;46.5
1457750377;48.7
1457750379;48.7
1457750381;49.2
1457750383;50.8
1457750385;50.8
1457750387;50.3
1457750390;50.8
1457750392;50.8
1457750394;50.8
1457750396;51.4
1457750398;51.4
1457750400;51.4
1457750402;51.9
1457750404;51.9
1457750406;51.4
1457750408;50.8
1457750410;51.4
1457750412;49.8
1457750414;48.7
1457750416;47.6
1457750418;47.1
1457750420;47.1
1457750422;47.6
1457750424;47.1
1457750426;46.5
1457750428;48.7
1457750430;47.6
1457750432;47.1
1457750434;49.2
1457750436;48.2
1457750438;46.5
1457750440;48.7
1457750442;49.8
1457750445;50.8
1457750447;51.4
1457750449;51.9
1457750451;51.9
1457750453;51.9
1457750455;52.5
1457750457;52.5
1457750459;53.0
1457750461;53.5
1457750463;53.5
1457750465;53.0
1457750467;53.5
1457750469;53.5
1457750471;50.8
1457750473;51.4
1457750475;49.2
1457750477;50.3
1457750479;49.8
1457750481;49.2
1457750483;50.8
1457750485;50.3
1457750487;48.7
1457750489;49.2
1457750491;48.7
1457750493;50.8
1457750495;48.7
1457750497;49.2
1457750499;49.2
1457750501;48.7
1457750504;50.8
1457750506;49.8
1457750508;48.7
1457750510;48.7
1457750512;48.7
1457750514;50.8
1457750516;49.8
1457750518;48.7
1457750520;50.3
1457750522;50.3
1457750524;48.7
1457750526;50.8
1457750528;50.8
1457750530;48.7
1457750532;50.8
1457750534;49.8
1457750536;50.8
1457750538;51.9
1457750540;50.8
1457750542;49.8
1457750544;51.9
1457750546;51.4
1457750548;49.2
1457750550;50.8
1457750552;49.8
1457750555;50.8
1457750557;51.9
1457750559;53.0
1457750561;51.9
1457750563;49.8
1457750565;50.3
1457750567;49.8
1457750569;49.8
1457750571;48.7
1457750573;51.4
1457750575;52.5
1457750577;51.9
1457750579;52.5
1457750581;53.5
1457750583;50.8
1457750585;51.4
1457750587;50.8
1457750589;49.2
1457750591;48.7
1457750593;48.7
1457750595;49.8
1457750597;48.7
1457750599;49.8
1457750601;48.7
1457750603;49.8
1457750605;48.7
1457750607;49.2
1457750610;48.7
1457750612;48.7
1457750614;47.6
1457750616;49.2
1457750618;48.2
1457750620;48.7
1457750622;48.2
1457750624;48.7
1457750626;48.7
1457750628;48.7
1457750630;48.2
1457750632;50.3
1457750634;49.8
1457750636;49.8
1457750638;50.8
1457750640;51.9
1457750642;50.8
1457750644;50.3
1457750646;50.8
1457750648;49.2
1457750650;50.8
1457750652;49.2
1457750654;50.3
1457750656;51.4
1457750659;49.8
1457750661;50.3
1457750663;51.9
1457750665;50.8
1457750667;49.8
1457750669;49.2
1457750671;49.8
1457750673;48.7
1457750675;50.8
1457750677;50.8
1457750679;49.2
1457750681;51.4
1457750683;49.8
1457750685;50.3
1457750687;51.9
1457750689;51.4
1457750691;50.3
1457750693;51.4
1457750695;51.4
1457750697;49.8
1457750699;51.4
1457750701;51.4
1457750703;50.3
1457750705;51.9
1457750707;53.0
1457750710;50.8
1457750712;51.4
1457750714;52.5
1457750716;53.0
1457750718;51.4
1457750720;51.9
1457750722;53.0
1457750724;54.1
1457750726;51.9
1457750728;50.8
1457750730;51.4
1457750732;53.0
1457750734;53.5
1457750736;54.1
1457750738;53.0
1457750740;51.4
1457750742;53.0
1457750744;54.1
1457750746;54.6
1457750748;55.1
1457750750;54.1
1457750752;52.5
1457750754;53.5
1457750756;55.1
1457750758;55.1
1457750760;54.6
1457750762;51.9
1457750764;51.9
1457750766;51.4
1457750769;51.4
1457750771;50.8
1457750773;51.4
1457750775;50.8
1457750777;50.8
1457750779;50.8
1457750781;50.8
1457750783;49.8
1457750785;50.8
1457750787;49.8
1457750789;49.8
1457750791;49.8
1457750793;49.8
1457750795;50.8
1457750797;49.8
1457750799;50.3
1457750801;49.8
1457750803;49.8
1457750805;49.8
1457750807;49.8
1457750809;49.8
1457750811;50.3
1457750814;49.2
1457750816;49.8
1457750818;49.8
1457750820;49.8
1457750822;49.2
1457750824;49.8
1457750826;49.2
1457750828;49.2
1457750830;49.8
1457750832;49.2
1457750834;49.2
1457750836;49.8
1457750838;49.2
1457750840;48.7
1457750842;50.3
1457750844;49.2
1457750846;48.7
1457750848;48.7
1457750850;48.7
1457750852;48.7
1457750854;48.7
1457750856;49.8
1457750858;48.7
1457750861;50.3
1457750863;48.7
1457750865;50.3
1457750867;49.2
1457750869;50.8
1457750871;49.2
1457750873;48.7
1457750875;49.2
1457750877;48.7
1457750879;48.7
1457750881;48.7
1457750883;48.7
1457750885;49.2
1457750887;48.7
1457750889;49.2
1457750891;48.7
1457750893;48.7
1457750895;48.7
1457750897;49.2
1457750899;48.7
1457750901;49.8
1457750903;48.7
1457750905;48.7
1457750907;50.3
1457750910;49.8
1457750912;49.2
1457750914;48.7
1457750916;49.2
1457750918;48.2
1457750920;48.7
1457750922;48.7
1457750924;48.7
1457750926;48.7
1457750928;49.2
1457750930;48.7
1457750932;49.2
1457750934;49.2
1457750936;49.8
1457750938;48.7
1457750940;49.8
1457750942;48.7
1457750944;49.8
1457750946;49.2
1457750948;49.2
1457750950;48.7
1457750952;49.2
1457750954;48.7
1457750956;48.7
1457750959;49.2
1457750961;48.7
1457750963;50.8
1457750965;49.2
1457750967;48.2
1457750969;47.1
1457750971;47.1
1457750973;47.1
1457750975;47.6
1457750977;47.6
1457750979;48.7
1457750981;48.2
1457750983;48.7
1457750985;48.7
1457750987;49.2
1457750989;48.7
1457750991;48.7
1457750993;48.7
1457750995;48.7
1457750997;48.7
1457750999;48.7
1457751001;50.3
1457751003;48.7
1457751005;48.7
1457751007;49.2
1457751010;49.2
1457751012;49.8
1457751014;49.2
1457751016;48.7
1457751018;50.8
1457751020;48.7
1457751022;49.8
1457751024;49.2
1457751026;50.3
1457751028;49.2
1457751030;49.8
1457751032;50.8
1457751034;49.2
1457751036;50.8
1457751038;51.4
1457751040;49.8
1457751042;51.4
1457751044;50.8
1457751046;49.8
1457751048;51.9
1457751050;49.8
1457751052;51.4
1457751054;51.9
1457751056;53.0
1457751058;51.9
1457751060;51.4
1457751062;52.5
1457751065;50.8
1457751067;51.4
1457751069;51.4
1457751071;51.9
1457751073;53.0
1457751075;51.9
1457751077;50.8
1457751079;52.5
1457751081;51.9
1457751083;50.8
1457751085;53.0
1457751087;51.9
1457751089;50.8
1457751091;53.0
1457751093;54.1
1457751095;54.6
1457751097;53.0
1457751099;51.9
1457751101;54.1
1457751103;54.6
1457751105;54.6
1457751107;55.1
1457751109;55.1
1457751111;55.7
1457751113;56.2
1457751115;53.5
1457751117;54.1
1457751119;55.1
1457751121;55.1
1457751123;56.2
1457751125;56.2
1457751128;56.2
1457751130;56.8
1457751132;56.2
1457751134;55.7
1457751136;54.1
1457751138;53.0
1457751140;53.0
1457751142;53.0
1457751144;51.9
1457751146;53.0
1457751148;51.4
1457751150;52.5
1457751152;54.1
1457751154;55.1
1457751156;55.7
1457751158;55.7
1457751160;54.6
1457751162;53.0
1457751164;54.6
1457751166;53.0
1457751168;53.0
1457751170;54.1
1457751172;55.1
1457751174;56.2
1457751176;56.2
1457751178;56.2
1457751180;56.2
1457751182;57.3
1457751185;56.8
1457751187;57.3
1457751189;57.3
1457751191;57.3
1457751193;55.1
1457751195;53.5
1457751197;53.0
1457751199;54.1
1457751201;56.2
1457751203;56.8
1457751205;57.3
1457751207;55.1
1457751209;53.5
1457751211;55.7
1457751213;56.8
1457751215;56.2
1457751217;54.1
1457751219;54.1
1457751221;55.7
1457751223;55.7
1457751225;56.2
1457751227;55.7
1457751229;54.1
1457751231;55.1
1457751233;54.1
1457751235;54.1
1457751237;53.0
1457751239;54.1
1457751241;51.9
1457751244;53.0
1457751246;55.1
1457751248;56.2
1457751250;56.2
1457751252;56.8
1457751254;57.3
1457751256;57.3
1457751258;57.3
1457751260;57.8
1457751262;57.8
1457751264;57.8
1457751266;57.3
1457751268;55.1
1457751270;56.2
1457751272;57.3
1457751274;57.3
1457751276;57.8
1457751278;56.2
1457751280;54.1
1457751282;54.1
1457751284;53.0
1457751286;50.8
1457751288;54.1
1457751290;53.5
1457751292;53.0
1457751294;53.0
1457751296;53.0
1457751298;53.0
1457751301;51.9
1457751303;53.0
1457751305;51.9
1457751307;53.0
1457751309;53.0
1457751311;51.9
1457751313;54.1
1457751315;53.0
1457751317;54.1
1457751319;53.0
1457751321;53.0
1457751323;53.0
1457751325;55.1
1457751327;54.1
1457751329;53.5
1457751331;54.1
1457751333;53.0
1457751335;56.8
1457751337;54.6
1457751339;54.1
1457751341;53.5
1457751343;53.0
1457751346;53.0
1457751348;57.3
1457751350;55.1
1457751352;54.1
1457751354;53.0
1457751356;53.0
1457751358;53.0
1457751360;55.1
1457751362;54.1
1457751364;54.1
1457751366;54.1
1457751368;53.0
1457751370;54.1
1457751372;56.2
1457751374;54.6
1457751376;54.1
1457751378;53.5
1457751380;53.0
1457751382;53.0
1457751384;53.0
1457751386;52.5
1457751389;53.0
1457751391;54.1
1457751393;53.0
1457751395;54.1
1457751397;53.5
1457751399;56.2
1457751401;54.1
1457751403;55.1
1457751405;57.8
1457751407;56.2
1457751409;55.1
1457751411;54.1
1457751413;55.7
1457751415;55.1
1457751417;55.1
1457751419;57.3
1457751421;59.5
1457751423;60.0
1457751425;57.3
1457751427;55.7
1457751429;54.6
1457751431;55.1
1457751433;54.1
1457751435;54.6
1457751438;54.1
1457751440;53.5
1457751442;55.1
1457751444;57.8
1457751446;57.3
1457751448;55.1
1457751450;56.8
1457751452;58.4
1457751454;60.0
1457751456;59.5
1457751458;61.1
1457751460;61.1
1457751462;61.6
1457751464;62.1
1457751466;59.5
1457751468;58.4
1457751470;57.3
1457751472;56.2
1457751474;55.7
1457751476;55.7
1457751478;56.2
1457751480;55.1
1457751482;54.1
1457751484;54.1
1457751487;54.1
1457751489;54.1
1457751491;53.5
1457751493;54.1
1457751495;53.5
1457751497;53.0
1457751499;53.0
1457751501;53.0
1457751503;53.5
1457751505;53.0
1457751507;53.0
1457751509;53.5
1457751511;54.1
1457751513;53.5
1457751515;53.0
1457751517;55.1
1457751519;55.1
1457751521;53.0
1457751523;54.1
1457751525;54.1
1457751527;54.1
1457751529;53.5
1457751531;56.8
1457751534;58.4
1457751536;55.7
1457751538;55.7
1457751540;55.1
1457751542;57.3
1457751544;57.3
1457751546;54.1
1457751548;53.0
1457751550;51.4
1457751552;52.5
1457751554;53.0
1457751556;53.0
1457751558;53.0
1457751560;52.5
1457751562;54.1
1457751564;53.0
1457751566;54.1
1457751568;53.5
1457751570;56.2
1457751572;55.1
1457751574;54.1
1457751576;54.1
1457751579;54.6
1457751581;53.0
1457751583;56.2
1457751585;55.1
1457751587;54.1
1457751589;54.6
1457751591;54.1
1457751593;55.1
1457751595;54.1
1457751597;57.3
1457751599;55.1
1457751601;56.2
1457751603;55.7
1457751605;55.1
1457751607;55.1
1457751609;55.7
1457751611;57.8
1457751613;56.2
1457751615;55.7
1457751617;58.4
1457751619;59.5
1457751621;56.8
1457751623;57.8
1457751625;60.0
1457751627;57.3
1457751630;57.3
1457751632;56.2
1457751634;57.3
1457751636;55.1
1457751638;56.8
1457751640;58.9
1457751642;60.5
1457751644;60.5
1457751646;61.6
1457751648;62.1
